T_imp,v_imp,N_avg_points,time,Temp,Temp_std,Press,Press_std,P_tail_corr
4.5,2.61639344262295,18,111.982623100281,4.50180505272222,0.010264735538417,2.15032836883333,0.005672821431423,2.05967608863868
4.5,2.40723981900453,18,118.829227685928,4.50081035072222,0.009160388014797,2.40593732472222,0.012111837124676,2.29884801498591
4.5,2.22905027932961,18,125.132218122482,4.49577573877778,0.010650562003118,2.68310588022222,0.012909801208064,2.55821086448594
4.5,2.07542262678804,18,133.567588806152,4.49898028566667,0.010326953610154,2.97969421183333,0.012903793475373,2.83562481363879
4.5,1.94160583941606,18,141.943689346313,4.49750788577778,0.007363707007469,3.30807987694444,0.01445742883226,3.14346741983333
4.5,1.824,18,146.088847637177,4.497081471,0.012860391466006,3.65010947938889,0.011882705246254,3.46358528690292
4.5,1.7198275862069,18,152.090334177017,4.50144945838889,0.010473334697945,4.03918676466667,0.022438714519857,3.82938216034754
4.5,1.62691131498471,18,159.154909610748,4.50024397905556,0.009942126766535,4.44451789566667,0.021839075216047,4.21006420305607
4.5,1.54352030947776,18,165.939959764481,4.49757978788889,0.011488629595961,4.88460459183333,0.018162323565021,4.62413313447297
4.5,1.46826126954922,18,172.231008052826,4.49729161355556,0.010325577596795,5.36658673016667,0.021530363102183,5.07872883159824
4.5,1.4,18,179.710918426514,4.49791507805556,0.007605822627923,5.87799371472222,0.023632447850132,5.56138069848742
