LAMMPS data file for Nanoparticles
   1331 atoms
1 atom types
  -13.0000000000   13.0000000000 xlo xhi
  -13.0000000000   13.0000000000 ylo yhi
  -13.0000000000   13.0000000000 zlo zhi
 
Atoms
 
  490 1    -2.4000   -12.0000     0.0000 0 0 0
  491 1    -2.4000   -12.0000     2.4000 0 0 0
  492 1    -2.4000   -12.0000     4.8000 0 0 0
  493 1    -2.4000   -12.0000     7.2000 0 0 0
  494 1    -2.4000   -12.0000     9.6000 0 0 0
  495 1    -2.4000   -12.0000    12.0000 0 0 0
  496 1    -2.4000    -9.6000   -12.0000 0 0 0
  497 1    -2.4000    -9.6000    -9.6000 0 0 0
  498 1    -2.4000    -9.6000    -7.2000 0 0 0
  499 1    -2.4000    -9.6000    -4.8000 0 0 0
  500 1    -2.4000    -9.6000    -2.4000 0 0 0
  501 1    -2.4000    -9.6000     0.0000 0 0 0
  502 1    -2.4000    -9.6000     2.4000 0 0 0
  503 1    -2.4000    -9.6000     4.8000 0 0 0
  504 1    -2.4000    -9.6000     7.2000 0 0 0
  505 1    -2.4000    -9.6000     9.6000 0 0 0
  506 1    -2.4000    -9.6000    12.0000 0 0 0
  507 1    -2.4000    -7.2000   -12.0000 0 0 0
  508 1    -2.4000    -7.2000    -9.6000 0 0 0
  509 1    -2.4000    -7.2000    -7.2000 0 0 0
  510 1    -2.4000    -7.2000    -4.8000 0 0 0
  511 1    -2.4000    -7.2000    -2.4000 0 0 0
  512 1    -2.4000    -7.2000     0.0000 0 0 0
  513 1    -2.4000    -7.2000     2.4000 0 0 0
  514 1    -2.4000    -7.2000     4.8000 0 0 0
  515 1    -2.4000    -7.2000     7.2000 0 0 0
  516 1    -2.4000    -7.2000     9.6000 0 0 0
  517 1    -2.4000    -7.2000    12.0000 0 0 0
  518 1    -2.4000    -4.8000   -12.0000 0 0 0
  519 1    -2.4000    -4.8000    -9.6000 0 0 0
  520 1    -2.4000    -4.8000    -7.2000 0 0 0
  521 1    -2.4000    -4.8000    -4.8000 0 0 0
  522 1    -2.4000    -4.8000    -2.4000 0 0 0
  523 1    -2.4000    -4.8000     0.0000 0 0 0
  524 1    -2.4000    -4.8000     2.4000 0 0 0
  525 1    -2.4000    -4.8000     4.8000 0 0 0
  526 1    -2.4000    -4.8000     7.2000 0 0 0
  527 1    -2.4000    -4.8000     9.6000 0 0 0
  528 1    -2.4000    -4.8000    12.0000 0 0 0
  529 1    -2.4000    -2.4000   -12.0000 0 0 0
  530 1    -2.4000    -2.4000    -9.6000 0 0 0
  531 1    -2.4000    -2.4000    -7.2000 0 0 0
  532 1    -2.4000    -2.4000    -4.8000 0 0 0
  533 1    -2.4000    -2.4000    -2.4000 0 0 0
  534 1    -2.4000    -2.4000     0.0000 0 0 0
  535 1    -2.4000    -2.4000     2.4000 0 0 0
  536 1    -2.4000    -2.4000     4.8000 0 0 0
  537 1    -2.4000    -2.4000     7.2000 0 0 0
  538 1    -2.4000    -2.4000     9.6000 0 0 0
  539 1    -2.4000    -2.4000    12.0000 0 0 0
  540 1    -2.4000     0.0000   -12.0000 0 0 0
  541 1    -2.4000     0.0000    -9.6000 0 0 0
  542 1    -2.4000     0.0000    -7.2000 0 0 0
  543 1    -2.4000     0.0000    -4.8000 0 0 0
  544 1    -2.4000     0.0000    -2.4000 0 0 0
  545 1    -2.4000     0.0000     0.0000 0 0 0
  546 1    -2.4000     0.0000     2.4000 0 0 0
  547 1    -2.4000     0.0000     4.8000 0 0 0
  548 1    -2.4000     0.0000     7.2000 0 0 0
  549 1    -2.4000     0.0000     9.6000 0 0 0
  550 1    -2.4000     0.0000    12.0000 0 0 0
  551 1    -2.4000     2.4000   -12.0000 0 0 0
  552 1    -2.4000     2.4000    -9.6000 0 0 0
  553 1    -2.4000     2.4000    -7.2000 0 0 0
  554 1    -2.4000     2.4000    -4.8000 0 0 0
  555 1    -2.4000     2.4000    -2.4000 0 0 0
  556 1    -2.4000     2.4000     0.0000 0 0 0
  557 1    -2.4000     2.4000     2.4000 0 0 0
  558 1    -2.4000     2.4000     4.8000 0 0 0
  559 1    -2.4000     2.4000     7.2000 0 0 0
  560 1    -2.4000     2.4000     9.6000 0 0 0
  561 1    -2.4000     2.4000    12.0000 0 0 0
  562 1    -2.4000     4.8000   -12.0000 0 0 0
  563 1    -2.4000     4.8000    -9.6000 0 0 0
  564 1    -2.4000     4.8000    -7.2000 0 0 0
  565 1    -2.4000     4.8000    -4.8000 0 0 0
  566 1    -2.4000     4.8000    -2.4000 0 0 0
  567 1    -2.4000     4.8000     0.0000 0 0 0
  568 1    -2.4000     4.8000     2.4000 0 0 0
  569 1    -2.4000     4.8000     4.8000 0 0 0
  570 1    -2.4000     4.8000     7.2000 0 0 0
  571 1    -2.4000     4.8000     9.6000 0 0 0
  572 1    -2.4000     4.8000    12.0000 0 0 0
  573 1    -2.4000     7.2000   -12.0000 0 0 0
  574 1    -2.4000     7.2000    -9.6000 0 0 0
  575 1    -2.4000     7.2000    -7.2000 0 0 0
  576 1    -2.4000     7.2000    -4.8000 0 0 0
  577 1    -2.4000     7.2000    -2.4000 0 0 0
  578 1    -2.4000     7.2000     0.0000 0 0 0
  579 1    -2.4000     7.2000     2.4000 0 0 0
  580 1    -2.4000     7.2000     4.8000 0 0 0
  581 1    -2.4000     7.2000     7.2000 0 0 0
  582 1    -2.4000     7.2000     9.6000 0 0 0
  583 1    -2.4000     7.2000    12.0000 0 0 0
  584 1    -2.4000     9.6000   -12.0000 0 0 0
  585 1    -2.4000     9.6000    -9.6000 0 0 0
  586 1    -2.4000     9.6000    -7.2000 0 0 0
  587 1    -2.4000     9.6000    -4.8000 0 0 0
  588 1    -2.4000     9.6000    -2.4000 0 0 0
  589 1    -2.4000     9.6000     0.0000 0 0 0
  590 1    -2.4000     9.6000     2.4000 0 0 0
  591 1    -2.4000     9.6000     4.8000 0 0 0
  592 1    -2.4000     9.6000     7.2000 0 0 0
  593 1    -2.4000     9.6000     9.6000 0 0 0
  594 1    -2.4000     9.6000    12.0000 0 0 0
  595 1    -2.4000    12.0000   -12.0000 0 0 0
  596 1    -2.4000    12.0000    -9.6000 0 0 0
  597 1    -2.4000    12.0000    -7.2000 0 0 0
  598 1    -2.4000    12.0000    -4.8000 0 0 0
  599 1    -2.4000    12.0000    -2.4000 0 0 0
  600 1    -2.4000    12.0000     0.0000 0 0 0
  601 1    -2.4000    12.0000     2.4000 0 0 0
  602 1    -2.4000    12.0000     4.8000 0 0 0
  603 1    -2.4000    12.0000     7.2000 0 0 0
  604 1    -2.4000    12.0000     9.6000 0 0 0
  605 1    -2.4000    12.0000    12.0000 0 0 0
  606 1     0.0000   -12.0000   -12.0000 0 0 0
  607 1     0.0000   -12.0000    -9.6000 0 0 0
  608 1     0.0000   -12.0000    -7.2000 0 0 0
  609 1     0.0000   -12.0000    -4.8000 0 0 0
  610 1     0.0000   -12.0000    -2.4000 0 0 0
  611 1     0.0000   -12.0000     0.0000 0 0 0
  612 1     0.0000   -12.0000     2.4000 0 0 0
  613 1     0.0000   -12.0000     4.8000 0 0 0
  614 1     0.0000   -12.0000     7.2000 0 0 0
  615 1     0.0000   -12.0000     9.6000 0 0 0
  616 1     0.0000   -12.0000    12.0000 0 0 0
  617 1     0.0000    -9.6000   -12.0000 0 0 0
  618 1     0.0000    -9.6000    -9.6000 0 0 0
  619 1     0.0000    -9.6000    -7.2000 0 0 0
  620 1     0.0000    -9.6000    -4.8000 0 0 0
  621 1     0.0000    -9.6000    -2.4000 0 0 0
  622 1     0.0000    -9.6000     0.0000 0 0 0
  623 1     0.0000    -9.6000     2.4000 0 0 0
  624 1     0.0000    -9.6000     4.8000 0 0 0
  625 1     0.0000    -9.6000     7.2000 0 0 0
  626 1     0.0000    -9.6000     9.6000 0 0 0
  627 1     0.0000    -9.6000    12.0000 0 0 0
  628 1     0.0000    -7.2000   -12.0000 0 0 0
  629 1     0.0000    -7.2000    -9.6000 0 0 0
  630 1     0.0000    -7.2000    -7.2000 0 0 0
  631 1     0.0000    -7.2000    -4.8000 0 0 0
  632 1     0.0000    -7.2000    -2.4000 0 0 0
  633 1     0.0000    -7.2000     0.0000 0 0 0
  634 1     0.0000    -7.2000     2.4000 0 0 0
  635 1     0.0000    -7.2000     4.8000 0 0 0
  636 1     0.0000    -7.2000     7.2000 0 0 0
  637 1     0.0000    -7.2000     9.6000 0 0 0
  638 1     0.0000    -7.2000    12.0000 0 0 0
  639 1     0.0000    -4.8000   -12.0000 0 0 0
  640 1     0.0000    -4.8000    -9.6000 0 0 0
  641 1     0.0000    -4.8000    -7.2000 0 0 0
  642 1     0.0000    -4.8000    -4.8000 0 0 0
  643 1     0.0000    -4.8000    -2.4000 0 0 0
  644 1     0.0000    -4.8000     0.0000 0 0 0
  645 1     0.0000    -4.8000     2.4000 0 0 0
  646 1     0.0000    -4.8000     4.8000 0 0 0
  647 1     0.0000    -4.8000     7.2000 0 0 0
  648 1     0.0000    -4.8000     9.6000 0 0 0
  649 1     0.0000    -4.8000    12.0000 0 0 0
  650 1     0.0000    -2.4000   -12.0000 0 0 0
  651 1     0.0000    -2.4000    -9.6000 0 0 0
  652 1     0.0000    -2.4000    -7.2000 0 0 0
  653 1     0.0000    -2.4000    -4.8000 0 0 0
  654 1     0.0000    -2.4000    -2.4000 0 0 0
  655 1     0.0000    -2.4000     0.0000 0 0 0
  656 1     0.0000    -2.4000     2.4000 0 0 0
  657 1     0.0000    -2.4000     4.8000 0 0 0
  658 1     0.0000    -2.4000     7.2000 0 0 0
  659 1     0.0000    -2.4000     9.6000 0 0 0
  660 1     0.0000    -2.4000    12.0000 0 0 0
  661 1     0.0000     0.0000   -12.0000 0 0 0
  662 1     0.0000     0.0000    -9.6000 0 0 0
  663 1     0.0000     0.0000    -7.2000 0 0 0
  664 1     0.0000     0.0000    -4.8000 0 0 0
  665 1     0.0000     0.0000    -2.4000 0 0 0
  666 1     0.0000     0.0000     0.0000 0 0 0
  667 1     0.0000     0.0000     2.4000 0 0 0
  668 1     0.0000     0.0000     4.8000 0 0 0
  669 1     0.0000     0.0000     7.2000 0 0 0
  670 1     0.0000     0.0000     9.6000 0 0 0
  671 1     0.0000     0.0000    12.0000 0 0 0
  672 1     0.0000     2.4000   -12.0000 0 0 0
  673 1     0.0000     2.4000    -9.6000 0 0 0
  674 1     0.0000     2.4000    -7.2000 0 0 0
  675 1     0.0000     2.4000    -4.8000 0 0 0
  676 1     0.0000     2.4000    -2.4000 0 0 0
  677 1     0.0000     2.4000     0.0000 0 0 0
  678 1     0.0000     2.4000     2.4000 0 0 0
  679 1     0.0000     2.4000     4.8000 0 0 0
  680 1     0.0000     2.4000     7.2000 0 0 0
  681 1     0.0000     2.4000     9.6000 0 0 0
  682 1     0.0000     2.4000    12.0000 0 0 0
  683 1     0.0000     4.8000   -12.0000 0 0 0
  684 1     0.0000     4.8000    -9.6000 0 0 0
  685 1     0.0000     4.8000    -7.2000 0 0 0
  686 1     0.0000     4.8000    -4.8000 0 0 0
  687 1     0.0000     4.8000    -2.4000 0 0 0
  688 1     0.0000     4.8000     0.0000 0 0 0
  689 1     0.0000     4.8000     2.4000 0 0 0
  690 1     0.0000     4.8000     4.8000 0 0 0
  691 1     0.0000     4.8000     7.2000 0 0 0
  692 1     0.0000     4.8000     9.6000 0 0 0
  693 1     0.0000     4.8000    12.0000 0 0 0
  694 1     0.0000     7.2000   -12.0000 0 0 0
  695 1     0.0000     7.2000    -9.6000 0 0 0
  696 1     0.0000     7.2000    -7.2000 0 0 0
  697 1     0.0000     7.2000    -4.8000 0 0 0
  698 1     0.0000     7.2000    -2.4000 0 0 0
  699 1     0.0000     7.2000     0.0000 0 0 0
  700 1     0.0000     7.2000     2.4000 0 0 0
  701 1     0.0000     7.2000     4.8000 0 0 0
  702 1     0.0000     7.2000     7.2000 0 0 0
  703 1     0.0000     7.2000     9.6000 0 0 0
  704 1     0.0000     7.2000    12.0000 0 0 0
  705 1     0.0000     9.6000   -12.0000 0 0 0
  706 1     0.0000     9.6000    -9.6000 0 0 0
  707 1     0.0000     9.6000    -7.2000 0 0 0
  708 1     0.0000     9.6000    -4.8000 0 0 0
  709 1     0.0000     9.6000    -2.4000 0 0 0
  710 1     0.0000     9.6000     0.0000 0 0 0
  711 1     0.0000     9.6000     2.4000 0 0 0
  712 1     0.0000     9.6000     4.8000 0 0 0
  713 1     0.0000     9.6000     7.2000 0 0 0
  714 1     0.0000     9.6000     9.6000 0 0 0
  715 1     0.0000     9.6000    12.0000 0 0 0
  716 1     0.0000    12.0000   -12.0000 0 0 0
  717 1     0.0000    12.0000    -9.6000 0 0 0
  718 1     0.0000    12.0000    -7.2000 0 0 0
  719 1     0.0000    12.0000    -4.8000 0 0 0
  720 1     0.0000    12.0000    -2.4000 0 0 0
  721 1     0.0000    12.0000     0.0000 0 0 0
  722 1     0.0000    12.0000     2.4000 0 0 0
  723 1     0.0000    12.0000     4.8000 0 0 0
  724 1     0.0000    12.0000     7.2000 0 0 0
  725 1     0.0000    12.0000     9.6000 0 0 0
  726 1     0.0000    12.0000    12.0000 0 0 0
  727 1     2.4000   -12.0000   -12.0000 0 0 0
  728 1     2.4000   -12.0000    -9.6000 0 0 0
  729 1     2.4000   -12.0000    -7.2000 0 0 0
  730 1     2.4000   -12.0000    -4.8000 0 0 0
  731 1     2.4000   -12.0000    -2.4000 0 0 0
  732 1     2.4000   -12.0000     0.0000 0 0 0
  733 1     2.4000   -12.0000     2.4000 0 0 0
  734 1     2.4000   -12.0000     4.8000 0 0 0
  735 1     2.4000   -12.0000     7.2000 0 0 0
  736 1     2.4000   -12.0000     9.6000 0 0 0
  737 1     2.4000   -12.0000    12.0000 0 0 0
  738 1     2.4000    -9.6000   -12.0000 0 0 0
  739 1     2.4000    -9.6000    -9.6000 0 0 0
  740 1     2.4000    -9.6000    -7.2000 0 0 0
  741 1     2.4000    -9.6000    -4.8000 0 0 0
  742 1     2.4000    -9.6000    -2.4000 0 0 0
  743 1     2.4000    -9.6000     0.0000 0 0 0
  744 1     2.4000    -9.6000     2.4000 0 0 0
  745 1     2.4000    -9.6000     4.8000 0 0 0
  746 1     2.4000    -9.6000     7.2000 0 0 0
  747 1     2.4000    -9.6000     9.6000 0 0 0
  748 1     2.4000    -9.6000    12.0000 0 0 0
  749 1     2.4000    -7.2000   -12.0000 0 0 0
  750 1     2.4000    -7.2000    -9.6000 0 0 0
  751 1     2.4000    -7.2000    -7.2000 0 0 0
  752 1     2.4000    -7.2000    -4.8000 0 0 0
  753 1     2.4000    -7.2000    -2.4000 0 0 0
  754 1     2.4000    -7.2000     0.0000 0 0 0
  755 1     2.4000    -7.2000     2.4000 0 0 0
  756 1     2.4000    -7.2000     4.8000 0 0 0
  757 1     2.4000    -7.2000     7.2000 0 0 0
  758 1     2.4000    -7.2000     9.6000 0 0 0
  759 1     2.4000    -7.2000    12.0000 0 0 0
  760 1     2.4000    -4.8000   -12.0000 0 0 0
  761 1     2.4000    -4.8000    -9.6000 0 0 0
  762 1     2.4000    -4.8000    -7.2000 0 0 0
  763 1     2.4000    -4.8000    -4.8000 0 0 0
  764 1     2.4000    -4.8000    -2.4000 0 0 0
  765 1     2.4000    -4.8000     0.0000 0 0 0
  766 1     2.4000    -4.8000     2.4000 0 0 0
  767 1     2.4000    -4.8000     4.8000 0 0 0
  768 1     2.4000    -4.8000     7.2000 0 0 0
  769 1     2.4000    -4.8000     9.6000 0 0 0
  770 1     2.4000    -4.8000    12.0000 0 0 0
  771 1     2.4000    -2.4000   -12.0000 0 0 0
  772 1     2.4000    -2.4000    -9.6000 0 0 0
  773 1     2.4000    -2.4000    -7.2000 0 0 0
  774 1     2.4000    -2.4000    -4.8000 0 0 0
  775 1     2.4000    -2.4000    -2.4000 0 0 0
  776 1     2.4000    -2.4000     0.0000 0 0 0
  777 1     2.4000    -2.4000     2.4000 0 0 0
  778 1     2.4000    -2.4000     4.8000 0 0 0
  779 1     2.4000    -2.4000     7.2000 0 0 0
  780 1     2.4000    -2.4000     9.6000 0 0 0
  781 1     2.4000    -2.4000    12.0000 0 0 0
  782 1     2.4000     0.0000   -12.0000 0 0 0
  783 1     2.4000     0.0000    -9.6000 0 0 0
  784 1     2.4000     0.0000    -7.2000 0 0 0
  785 1     2.4000     0.0000    -4.8000 0 0 0
  786 1     2.4000     0.0000    -2.4000 0 0 0
  787 1     2.4000     0.0000     0.0000 0 0 0
  788 1     2.4000     0.0000     2.4000 0 0 0
  789 1     2.4000     0.0000     4.8000 0 0 0
  790 1     2.4000     0.0000     7.2000 0 0 0
  791 1     2.4000     0.0000     9.6000 0 0 0
  792 1     2.4000     0.0000    12.0000 0 0 0
  793 1     2.4000     2.4000   -12.0000 0 0 0
  794 1     2.4000     2.4000    -9.6000 0 0 0
  795 1     2.4000     2.4000    -7.2000 0 0 0
  796 1     2.4000     2.4000    -4.8000 0 0 0
  797 1     2.4000     2.4000    -2.4000 0 0 0
  798 1     2.4000     2.4000     0.0000 0 0 0
  799 1     2.4000     2.4000     2.4000 0 0 0
  800 1     2.4000     2.4000     4.8000 0 0 0
  801 1     2.4000     2.4000     7.2000 0 0 0
  802 1     2.4000     2.4000     9.6000 0 0 0
  803 1     2.4000     2.4000    12.0000 0 0 0
  804 1     2.4000     4.8000   -12.0000 0 0 0
  805 1     2.4000     4.8000    -9.6000 0 0 0
  806 1     2.4000     4.8000    -7.2000 0 0 0
  807 1     2.4000     4.8000    -4.8000 0 0 0
  808 1     2.4000     4.8000    -2.4000 0 0 0
  809 1     2.4000     4.8000     0.0000 0 0 0
  810 1     2.4000     4.8000     2.4000 0 0 0
  811 1     2.4000     4.8000     4.8000 0 0 0
  812 1     2.4000     4.8000     7.2000 0 0 0
  813 1     2.4000     4.8000     9.6000 0 0 0
  814 1     2.4000     4.8000    12.0000 0 0 0
  815 1     2.4000     7.2000   -12.0000 0 0 0
  816 1     2.4000     7.2000    -9.6000 0 0 0
  817 1     2.4000     7.2000    -7.2000 0 0 0
  818 1     2.4000     7.2000    -4.8000 0 0 0
  819 1     2.4000     7.2000    -2.4000 0 0 0
  820 1     2.4000     7.2000     0.0000 0 0 0
  821 1     2.4000     7.2000     2.4000 0 0 0
  822 1     2.4000     7.2000     4.8000 0 0 0
  823 1     2.4000     7.2000     7.2000 0 0 0
  824 1     2.4000     7.2000     9.6000 0 0 0
  825 1     2.4000     7.2000    12.0000 0 0 0
  826 1     2.4000     9.6000   -12.0000 0 0 0
  827 1     2.4000     9.6000    -9.6000 0 0 0
  828 1     2.4000     9.6000    -7.2000 0 0 0
  829 1     2.4000     9.6000    -4.8000 0 0 0
  830 1     2.4000     9.6000    -2.4000 0 0 0
  831 1     2.4000     9.6000     0.0000 0 0 0
  832 1     2.4000     9.6000     2.4000 0 0 0
  833 1     2.4000     9.6000     4.8000 0 0 0
  834 1     2.4000     9.6000     7.2000 0 0 0
  835 1     2.4000     9.6000     9.6000 0 0 0
  836 1     2.4000     9.6000    12.0000 0 0 0
  837 1     2.4000    12.0000   -12.0000 0 0 0
  838 1     2.4000    12.0000    -9.6000 0 0 0
  839 1     2.4000    12.0000    -7.2000 0 0 0
  840 1     2.4000    12.0000    -4.8000 0 0 0
  841 1     2.4000    12.0000    -2.4000 0 0 0
  842 1     2.4000    12.0000     0.0000 0 0 0
  843 1     2.4000    12.0000     2.4000 0 0 0
  844 1     2.4000    12.0000     4.8000 0 0 0
  845 1     2.4000    12.0000     7.2000 0 0 0
  846 1     2.4000    12.0000     9.6000 0 0 0
  847 1     2.4000    12.0000    12.0000 0 0 0
  848 1     4.8000   -12.0000   -12.0000 0 0 0
  849 1     4.8000   -12.0000    -9.6000 0 0 0
  850 1     4.8000   -12.0000    -7.2000 0 0 0
  851 1     4.8000   -12.0000    -4.8000 0 0 0
  852 1     4.8000   -12.0000    -2.4000 0 0 0
  853 1     4.8000   -12.0000     0.0000 0 0 0
  854 1     4.8000   -12.0000     2.4000 0 0 0
  855 1     4.8000   -12.0000     4.8000 0 0 0
  856 1     4.8000   -12.0000     7.2000 0 0 0
  857 1     4.8000   -12.0000     9.6000 0 0 0
  858 1     4.8000   -12.0000    12.0000 0 0 0
  859 1     4.8000    -9.6000   -12.0000 0 0 0
  860 1     4.8000    -9.6000    -9.6000 0 0 0
  861 1     4.8000    -9.6000    -7.2000 0 0 0
  862 1     4.8000    -9.6000    -4.8000 0 0 0
  863 1     4.8000    -9.6000    -2.4000 0 0 0
  864 1     4.8000    -9.6000     0.0000 0 0 0
  865 1     4.8000    -9.6000     2.4000 0 0 0
  866 1     4.8000    -9.6000     4.8000 0 0 0
  867 1     4.8000    -9.6000     7.2000 0 0 0
  868 1     4.8000    -9.6000     9.6000 0 0 0
  869 1     4.8000    -9.6000    12.0000 0 0 0
  870 1     4.8000    -7.2000   -12.0000 0 0 0
  871 1     4.8000    -7.2000    -9.6000 0 0 0
  872 1     4.8000    -7.2000    -7.2000 0 0 0
  873 1     4.8000    -7.2000    -4.8000 0 0 0
  874 1     4.8000    -7.2000    -2.4000 0 0 0
  875 1     4.8000    -7.2000     0.0000 0 0 0
  876 1     4.8000    -7.2000     2.4000 0 0 0
  877 1     4.8000    -7.2000     4.8000 0 0 0
  878 1     4.8000    -7.2000     7.2000 0 0 0
  879 1     4.8000    -7.2000     9.6000 0 0 0
  880 1     4.8000    -7.2000    12.0000 0 0 0
  881 1     4.8000    -4.8000   -12.0000 0 0 0
  882 1     4.8000    -4.8000    -9.6000 0 0 0
  883 1     4.8000    -4.8000    -7.2000 0 0 0
  884 1     4.8000    -4.8000    -4.8000 0 0 0
  885 1     4.8000    -4.8000    -2.4000 0 0 0
  886 1     4.8000    -4.8000     0.0000 0 0 0
  887 1     4.8000    -4.8000     2.4000 0 0 0
  888 1     4.8000    -4.8000     4.8000 0 0 0
  889 1     4.8000    -4.8000     7.2000 0 0 0
  890 1     4.8000    -4.8000     9.6000 0 0 0
  891 1     4.8000    -4.8000    12.0000 0 0 0
  892 1     4.8000    -2.4000   -12.0000 0 0 0
  893 1     4.8000    -2.4000    -9.6000 0 0 0
  894 1     4.8000    -2.4000    -7.2000 0 0 0
  895 1     4.8000    -2.4000    -4.8000 0 0 0
  896 1     4.8000    -2.4000    -2.4000 0 0 0
  897 1     4.8000    -2.4000     0.0000 0 0 0
  898 1     4.8000    -2.4000     2.4000 0 0 0
  899 1     4.8000    -2.4000     4.8000 0 0 0
  900 1     4.8000    -2.4000     7.2000 0 0 0
  901 1     4.8000    -2.4000     9.6000 0 0 0
  902 1     4.8000    -2.4000    12.0000 0 0 0
  903 1     4.8000     0.0000   -12.0000 0 0 0
  904 1     4.8000     0.0000    -9.6000 0 0 0
  905 1     4.8000     0.0000    -7.2000 0 0 0
  906 1     4.8000     0.0000    -4.8000 0 0 0
  907 1     4.8000     0.0000    -2.4000 0 0 0
  908 1     4.8000     0.0000     0.0000 0 0 0
  909 1     4.8000     0.0000     2.4000 0 0 0
  910 1     4.8000     0.0000     4.8000 0 0 0
  911 1     4.8000     0.0000     7.2000 0 0 0
  912 1     4.8000     0.0000     9.6000 0 0 0
  913 1     4.8000     0.0000    12.0000 0 0 0
  914 1     4.8000     2.4000   -12.0000 0 0 0
  915 1     4.8000     2.4000    -9.6000 0 0 0
  916 1     4.8000     2.4000    -7.2000 0 0 0
  917 1     4.8000     2.4000    -4.8000 0 0 0
  918 1     4.8000     2.4000    -2.4000 0 0 0
  919 1     4.8000     2.4000     0.0000 0 0 0
  920 1     4.8000     2.4000     2.4000 0 0 0
  921 1     4.8000     2.4000     4.8000 0 0 0
  922 1     4.8000     2.4000     7.2000 0 0 0
  923 1     4.8000     2.4000     9.6000 0 0 0
  924 1     4.8000     2.4000    12.0000 0 0 0
  925 1     4.8000     4.8000   -12.0000 0 0 0
  926 1     4.8000     4.8000    -9.6000 0 0 0
  927 1     4.8000     4.8000    -7.2000 0 0 0
  928 1     4.8000     4.8000    -4.8000 0 0 0
  929 1     4.8000     4.8000    -2.4000 0 0 0
  930 1     4.8000     4.8000     0.0000 0 0 0
  931 1     4.8000     4.8000     2.4000 0 0 0
  932 1     4.8000     4.8000     4.8000 0 0 0
  933 1     4.8000     4.8000     7.2000 0 0 0
  934 1     4.8000     4.8000     9.6000 0 0 0
  935 1     4.8000     4.8000    12.0000 0 0 0
  936 1     4.8000     7.2000   -12.0000 0 0 0
  937 1     4.8000     7.2000    -9.6000 0 0 0
  938 1     4.8000     7.2000    -7.2000 0 0 0
  939 1     4.8000     7.2000    -4.8000 0 0 0
  940 1     4.8000     7.2000    -2.4000 0 0 0
  941 1     4.8000     7.2000     0.0000 0 0 0
  942 1     4.8000     7.2000     2.4000 0 0 0
  943 1     4.8000     7.2000     4.8000 0 0 0
  944 1     4.8000     7.2000     7.2000 0 0 0
  945 1     4.8000     7.2000     9.6000 0 0 0
  946 1     4.8000     7.2000    12.0000 0 0 0
  947 1     4.8000     9.6000   -12.0000 0 0 0
  948 1     4.8000     9.6000    -9.6000 0 0 0
  949 1     4.8000     9.6000    -7.2000 0 0 0
  950 1     4.8000     9.6000    -4.8000 0 0 0
  951 1     4.8000     9.6000    -2.4000 0 0 0
  952 1     4.8000     9.6000     0.0000 0 0 0
  953 1     4.8000     9.6000     2.4000 0 0 0
  954 1     4.8000     9.6000     4.8000 0 0 0
  955 1     4.8000     9.6000     7.2000 0 0 0
  956 1     4.8000     9.6000     9.6000 0 0 0
  957 1     4.8000     9.6000    12.0000 0 0 0
  958 1     4.8000    12.0000   -12.0000 0 0 0
  959 1     4.8000    12.0000    -9.6000 0 0 0
  960 1     4.8000    12.0000    -7.2000 0 0 0
  961 1     4.8000    12.0000    -4.8000 0 0 0
  962 1     4.8000    12.0000    -2.4000 0 0 0
  963 1     4.8000    12.0000     0.0000 0 0 0
  964 1     4.8000    12.0000     2.4000 0 0 0
  965 1     4.8000    12.0000     4.8000 0 0 0
  966 1     4.8000    12.0000     7.2000 0 0 0
  967 1     4.8000    12.0000     9.6000 0 0 0
  968 1     4.8000    12.0000    12.0000 0 0 0
  969 1     7.2000   -12.0000   -12.0000 0 0 0
  970 1     7.2000   -12.0000    -9.6000 0 0 0
  971 1     7.2000   -12.0000    -7.2000 0 0 0
  972 1     7.2000   -12.0000    -4.8000 0 0 0
  973 1     7.2000   -12.0000    -2.4000 0 0 0
  974 1     7.2000   -12.0000     0.0000 0 0 0
  975 1     7.2000   -12.0000     2.4000 0 0 0
  976 1     7.2000   -12.0000     4.8000 0 0 0
  977 1     7.2000   -12.0000     7.2000 0 0 0
  978 1     7.2000   -12.0000     9.6000 0 0 0
  979 1     7.2000   -12.0000    12.0000 0 0 0
  980 1     7.2000    -9.6000   -12.0000 0 0 0
  981 1     7.2000    -9.6000    -9.6000 0 0 0
  982 1     7.2000    -9.6000    -7.2000 0 0 0
  983 1     7.2000    -9.6000    -4.8000 0 0 0
  984 1     7.2000    -9.6000    -2.4000 0 0 0
  985 1     7.2000    -9.6000     0.0000 0 0 0
  986 1     7.2000    -9.6000     2.4000 0 0 0
  987 1     7.2000    -9.6000     4.8000 0 0 0
  988 1     7.2000    -9.6000     7.2000 0 0 0
  989 1     7.2000    -9.6000     9.6000 0 0 0
  990 1     7.2000    -9.6000    12.0000 0 0 0
  991 1     7.2000    -7.2000   -12.0000 0 0 0
  992 1     7.2000    -7.2000    -9.6000 0 0 0
  993 1     7.2000    -7.2000    -7.2000 0 0 0
  994 1     7.2000    -7.2000    -4.8000 0 0 0
  995 1     7.2000    -7.2000    -2.4000 0 0 0
  996 1     7.2000    -7.2000     0.0000 0 0 0
  997 1     7.2000    -7.2000     2.4000 0 0 0
  998 1     7.2000    -7.2000     4.8000 0 0 0
  999 1     7.2000    -7.2000     7.2000 0 0 0
 1000 1     7.2000    -7.2000     9.6000 0 0 0
